0 0.000000000000000000000000000000
1 0.016648277124467151383280238974
2 0.002468281329020435583415649106
3 0.000365836515235082977096775503
4 0.000054222483375812911094923652
5 0.000008036588970531271627667676
6 0.000001191143567394674240318827
7 0.000000176545422858912206299793
8 0.000000026166691560619194585425
9 0.000000003878297925490599474732
10 0.000000000574822184303257394703
11 0.000000000085197308178785470862
12 0.000000000012627524683496824465
13 0.000000000001871589408643160301
14 0.000000000000277397748358645840
15 0.000000000000041114525674855384
16 0.000000000000006093792150334360
17 0.000000000000000903191807808869
18 0.000000000000000133866633709896
19 0.000000000000000019841051995693
20 0.000000000000000002940742837748
21 0.000000000000000000435862394778
22 0.000000000000000000064601373756
23 0.000000000000000000009574896897
24 0.000000000000000000001419143979
25 0.000000000000000000000210338519
26 0.000000000000000000000031175338
27 0.000000000000000000000004620655
28 0.000000000000000000000000684851
29 0.000000000000000000000000101505
30 0.000000000000000000000000015045
31 0.000000000000000000000000002230
32 0.000000000000000000000000000330
33 0.000000000000000000000000000049
34 0.000000000000000000000000000007
35 0.000000000000000000000000000001
36 0.000000000000000000000000000000
37 0.000000000000000000000000000000
38 0.000000000000000000000000000000
39 0.000000000000000000000000000000
40 0.000000000000000000000000000000
41 0.000000000000000000000000000000
42 0.000000000000000000000000000000
43 0.000000000000000000000000000000
44 0.000000000000000000000000000000
45 0.000000000000000000000000000000
46 0.000000000000000000000000000000
47 0.000000000000000000000000000000
48 0.000000000000000000000000000000
49 0.000000000000000000000000000000
50 0.000000000000000000000000000000
51 0.000000000000000000000000000000
52 0.000000000000000000000000000000
53 0.000000000000000000000000000000
54 0.000000000000000000000000000000
55 0.000000000000000000000000000000
56 0.000000000000000000000000000000
57 0.000000000000000000000000000000
58 0.000000000000000000000000000000
59 0.000000000000000000000000000000
60 0.000000000000000000000000000000
61 0.000000000000000000000000000000
62 0.000000000000000000000000000000
63 0.000000000000000000000000000000
64 0.000000000000000000000000000000
65 0.000000000000000000000000000000
66 0.000000000000000000000000000000
67 0.000000000000000000000000000000
68 0.000000000000000000000000000000
69 0.000000000000000000000000000000
70 0.000000000000000000000000000000
71 0.000000000000000000000000000000
72 0.000000000000000000000000000000
73 0.000000000000000000000000000000
74 0.000000000000000000000000000000
75 0.000000000000000000000000000000
76 0.000000000000000000000000000000
77 0.000000000000000000000000000000
78 0.000000000000000000000000000000
79 0.000000000000000000000000000000
80 0.000000000000000000000000000000
81 0.000000000000000000000000000000
82 0.000000000000000000000000000000
83 0.000000000000000000000000000000
84 0.000000000000000000000000000000
85 0.000000000000000000000000000000
86 0.000000000000000000000000000000
87 0.000000000000000000000000000000
88 0.000000000000000000000000000000
89 0.000000000000000000000000000000
90 0.000000000000000000000000000000
91 0.000000000000000000000000000000
92 0.000000000000000000000000000000
93 0.000000000000000000000000000000
94 0.000000000000000000000000000000
95 0.000000000000000000000000000000
96 0.000000000000000000000000000000
97 0.000000000000000000000000000000
98 0.000000000000000000000000000000
99 0.000000000000000000000000000000
100 0.000000000000000000000000000000
